Politopo Reduzido 5 qubits lido de arquivo.
Previsão 9 qubits: 20.798917497907365  s
Previsão 9 qubits: 20.95982849597931  s
Previsão 9 qubits: 21.052978515625  s
Previsão 9 qubits: 21.14475703239441  s
Previsão 9 qubits: 21.164123318412088  s
Previsão 9 qubits: 21.162717819213867  s
Previsão 9 qubits: 21.127636817785408  s
Previsão 9 qubits: 21.107087884630477  s
Previsão 9 qubits: 21.048200130462646  s
Previsão 9 qubits: 21.00785380601883  s
Previsão 9 qubits: 20.95825914775624  s
Previsão 9 qubits: 20.913357098897297  s
Previsão 9 qubits: 20.83975298781144  s
Previsão 9 qubits: 20.78474473953247  s
Previsão 9 qubits: 20.71529224940709  s
Previsão 9 qubits: 20.66087018359791  s
Previsão 9 qubits: 20.58004589702772  s
Previsão 9 qubits: 20.519897937774658  s
Previsão 9 qubits: 20.442749977111816  s
Previsão 9 qubits: 20.383756637573242  s
Previsão 9 qubits: 20.33553608258565  s
Previsão 9 qubits: 20.27378041403634  s
Previsão 9 qubits: 20.237555775149115  s
Previsão 9 qubits: 20.169746160507202  s
Previsão 9 qubits: 20.09062824710723  s
Previsão 9 qubits: 20.02473908662796  s
Previsão 9 qubits: 19.95031517202204  s
Previsão 9 qubits: 19.88483438772314  s
Previsão 9 qubits: 19.807504722050258  s
Previsão 9 qubits: 19.739351749420166  s
Previsão 9 qubits: 19.65892921267329  s
Previsão 9 qubits: 19.59134408047325  s
Previsão 9 qubits: 19.518950480681198  s
Previsão 9 qubits: 19.4495689868927  s
Previsão 9 qubits: 19.37203501492012  s
Previsão 9 qubits: 19.302674429757253  s
Previsão 9 qubits: 19.22260482366695  s
Previsão 9 qubits: 19.1531982421875  s
Previsão 9 qubits: 19.07621129353841  s
Previsão 9 qubits: 19.006192901860114  s
Previsão 9 qubits: 18.925262263480654  s
Previsão 9 qubits: 18.856728315353394  s
Previsão 9 qubits: 18.776321698208246  s
Previsão 9 qubits: 18.69083523750305  s
Previsão 9 qubits: 18.620534630382764  s
Previsão 9 qubits: 18.528676399817833  s
Previsão 9 qubits: 18.445735549027066  s
Previsão 9 qubits: 18.355831305185955  s
Previsão 9 qubits: 18.267809781161223  s
Previsão 9 qubits: 18.18015422139849  s
Previsão 9 qubits: 18.092603068602713  s
Previsão 9 qubits: 18.005371381496563  s
Previsão 9 qubits: 17.919513160899534  s
Previsão 9 qubits: 17.833099365234375  s
Previsão 9 qubits: 17.74898172988266  s
Previsão 9 qubits: 17.66361495756334  s
Previsão 9 qubits: 17.579135565530684  s
Previsão 9 qubits: 17.49414075911045  s
Previsão 9 qubits: 17.41089233985314  s
Previsão 9 qubits: 17.327175118706442  s
Previsão 9 qubits: 17.244401789423247  s
Previsão 9 qubits: 17.161675817826215  s
Previsão 9 qubits: 17.079670024954755  s
Previsão 9 qubits: 16.997010503496444  s
Previsão 9 qubits: 16.91581798607195  s
Previsão 9 qubits: 16.83527135848999  s
Previsão 9 qubits: 16.754255236011662  s
Previsão 9 qubits: 16.67242437439996  s
Previsão 9 qubits: 16.59168291091919  s
Previsão 9 qubits: 16.51115507828562  s
Previsão 9 qubits: 16.430905462859513  s
Previsão 9 qubits: 16.35050005179185  s
Previsão 9 qubits: 16.271390501456924  s
Previsão 9 qubits: 16.19078838825226  s
Previsão 9 qubits: 16.112413653620965  s
Previsão 9 qubits: 16.04532830889632  s
Previsão 9 qubits: 15.973999227385923  s
Previsão 9 qubits: 15.893960135323661  s
Previsão 9 qubits: 15.815382396473604  s
Previsão 9 qubits: 15.736408460971921  s
Previsão 9 qubits: 15.664281442247589  s
Previsão 9 qubits: 15.585280082442544  s
Previsão 9 qubits: 15.507666488711754  s
Previsão 9 qubits: 15.429943164189657  s
Previsão 9 qubits: 15.35224907214825  s
Previsão 9 qubits: 15.274408464846404  s
Previsão 9 qubits: 15.1971034619116  s
Previsão 9 qubits: 15.119235429357975  s
Previsão 9 qubits: 15.042433048549452  s
Previsão 9 qubits: 14.965003997087479  s
Previsão 9 qubits: 14.887977204371973  s
Previsão 9 qubits: 14.811668478712743  s
Previsão 9 qubits: 14.734510717969952  s
Previsão 9 qubits: 14.657678127288818  s
Previsão 9 qubits: 14.581313876822444  s
Previsão 9 qubits: 14.504342626122867  s
Previsão 9 qubits: 14.42801005863449  s
Previsão 9 qubits: 14.50577907378857  s
Previsão 9 qubits: 14.42738447870527  s
Previsão 9 qubits: 14.348645052819881  s
Previsão 9 qubits: 14.271023507430174  s
Previsão 9 qubits: 14.192824893527561  s
Previsão 9 qubits: 14.115195307162924  s
Previsão 9 qubits: 14.05746299570257  s
Previsão 9 qubits: 13.979597645836908  s
Previsão 9 qubits: 13.90206915140152  s
Previsão 9 qubits: 13.826322846708045  s
Previsão 9 qubits: 13.754715944591322  s
Previsão 9 qubits: 13.67699672864831  s
Previsão 9 qubits: 13.599643082454287  s
Previsão 9 qubits: 13.522317739633413  s
Previsão 9 qubits: 13.44483647104037  s
Previsão 9 qubits: 13.367687075077987  s
Previsão 9 qubits: 13.290206909179688  s
Previsão 9 qubits: 13.213269261289234  s
Previsão 9 qubits: 13.13596326796735  s
Previsão 9 qubits: 13.05941539275937  s
Previsão 9 qubits: 12.982311925580424  s
Previsão 9 qubits: 12.905580759048462  s
Previsão 9 qubits: 12.828850678035192  s
Previsão 9 qubits: 12.752501707377396  s
Previsão 9 qubits: 12.675887010991573  s
Previsão 9 qubits: 12.60134467413259  s
Previsão 9 qubits: 12.525581781680767  s
Previsão 9 qubits: 12.449215541359122  s
Previsão 9 qubits: 12.37266393141313  s
Previsão 9 qubits: 12.29693888004561  s
Previsão 9 qubits: 12.220608252197948  s
Previsão 9 qubits: 12.144647624757555  s
Previsão 9 qubits: 12.068616516449872  s
Previsão 9 qubits: 11.992956868053353  s
Previsão 9 qubits: 11.917321941126948  s
Previsão 9 qubits: 11.841473718341305  s
Previsão 9 qubits: 11.76616450718471  s
Previsão 9 qubits: 11.690838915236453  s
Previsão 9 qubits: 11.615243270363607  s
Previsão 9 qubits: 11.539798618196608  s
Previsão 9 qubits: 11.464430769284567  s
Previsão 9 qubits: 11.388928405169782  s
Previsão 9 qubits: 11.31355962034774  s
Previsão 9 qubits: 11.238244450822169  s
Previsão 9 qubits: 11.162862004460516  s
Previsão 9 qubits: 11.087765055214799  s
Previsão 9 qubits: 11.012391567230225  s
Previsão 9 qubits: 10.93743565698333  s
Previsão 9 qubits: 10.862942118393747  s
Previsão 9 qubits: 10.79291584444981  s
Previsão 9 qubits: 10.729350867209497  s
Previsão 9 qubits: 10.72071812998864  s
Previsão 9 qubits: 10.718728945805477  s
Previsão 9 qubits: 10.641648207500483  s
Previsão 9 qubits: 10.564755992044377  s
Previsão 9 qubits: 10.48811455042857  s
Previsão 9 qubits: 10.411347270011902  s
Previsão 9 qubits: 10.335111310022958  s
Previsão 9 qubits: 10.267112414042154  s
Previsão 9 qubits: 10.192305547328083  s
Previsão 9 qubits: 10.117646577881604  s
Previsão 9 qubits: 10.041068315505981  s
Previsão 9 qubits: 9.9695784212595  s
Previsão 9 qubits: 9.893044247598706  s
Previsão 9 qubits: 9.819258553641182  s
Previsão 9 qubits: 9.742852989738509  s
Previsão 9 qubits: 9.666227018131929  s
Previsão 9 qubits: 9.589783982226724  s
Previsão 9 qubits: 9.513587419376817  s
Previsão 9 qubits: 9.437445552362872  s
Previsão 9 qubits: 9.361070739811865  s
Previsão 9 qubits: 9.284872497831072  s
Previsão 9 qubits: 9.20883738452738  s
Previsão 9 qubits: 9.132771580906237  s
Previsão 9 qubits: 9.056702187891757  s
Previsão 9 qubits: 8.98077609285962  s
Previsão 9 qubits: 8.906171480814615  s
Previsão 9 qubits: 8.834268234052711  s
Previsão 9 qubits: 8.760163493208832  s
Previsão 9 qubits: 8.687194030792988  s
Previsão 9 qubits: 8.613015143767647  s
Previsão 9 qubits: 8.539437184462676  s
Previsão 9 qubits: 8.465139835111556  s
Previsão 9 qubits: 8.391748560941156  s
Previsão 9 qubits: 8.318200070807274  s
Previsão 9 qubits: 8.244802989656963  s
Previsão 9 qubits: 8.170199394226074  s
Previsão 9 qubits: 8.096708700919027  s
Previsão 9 qubits: 8.022518679499626  s
Previsão 9 qubits: 7.949116059535526  s
Previsão 9 qubits: 7.874612886881091  s
Previsão 9 qubits: 7.801121473312378  s
Previsão 9 qubits: 7.72679260798863  s
Previsão 9 qubits: 7.653355979677384  s
Previsão 9 qubits: 7.5789988185420185  s
Previsão 9 qubits: 7.505358243108395  s
Previsão 9 qubits: 7.430886149406433  s
Previsão 9 qubits: 7.357487493486547  s
Previsão 9 qubits: 7.282698145007143  s
Previsão 9 qubits: 7.207335503817779  s
Previsão 9 qubits: 7.133718602797565  s
Previsão 9 qubits: 7.058492887310866  s
Previsão 9 qubits: 6.983349982974599  s
Previsão 9 qubits: 6.9080886806266895  s
Previsão 9 qubits: 6.832753497820634  s
Previsão 9 qubits: 6.759058085354892  s
Previsão 9 qubits: 6.683910063334873  s
Previsão 9 qubits: 6.60870182005715  s
Previsão 9 qubits: 6.533576794390409  s
Previsão 9 qubits: 6.458453030653403  s
Previsão 9 qubits: 6.383399834142667  s
Previsão 9 qubits: 6.308390999949256  s
Previsão 9 qubits: 6.233189225196838  s
Previsão 9 qubits: 6.158242487138318  s
Previsão 9 qubits: 6.083246460748375  s
Previsão 9 qubits: 6.0100374679042865  s
Previsão 9 qubits: 5.9351022026755595  s
Previsão 9 qubits: 5.860234400805305  s
Previsão 9 qubits: 5.78535347371488  s
Previsão 9 qubits: 5.710530224402389  s
Previsão 9 qubits: 5.6359017959662845  s
Previsão 9 qubits: 5.5609157880147295  s
Previsão 9 qubits: 5.486060547617685  s
Previsão 9 qubits: 5.411273976254568  s
Previsão 9 qubits: 5.33646267338803  s
Previsão 9 qubits: 5.261743464324152  s
Previsão 9 qubits: 5.18704106496728  s
Previsão 9 qubits: 5.112330486248066  s
Previsão 9 qubits: 5.037510974653836  s
Previsão 9 qubits: 4.99254496414774  s
Previsão 9 qubits: 4.91714070393489  s
Previsão 9 qubits: 4.841797199655087  s
Previsão 9 qubits: 4.766506130412473  s
Previsão 9 qubits: 4.691250393662272  s
Previsão 9 qubits: 4.615979809720977  s
Previsão 9 qubits: 4.543762182092068  s
Previsão 9 qubits: 4.468602418899536  s
Previsão 9 qubits: 4.393572327506988  s
Previsão 9 qubits: 4.3195254704183785  s
Previsão 9 qubits: 4.244800123167627  s
Previsão 9 qubits: 4.169667869317727  s
Previsão 9 qubits: 4.094652399724843  s
Previsão 9 qubits: 4.020080897866226  s
Previsão 9 qubits: 3.9459265639424808  s
Previsão 9 qubits: 3.8708700287726616  s
Previsão 9 qubits: 3.79595751072987  s
Previsão 9 qubits: 3.7209331035614013  s
Previsão 9 qubits: 3.6459821894824267  s
Previsão 9 qubits: 3.571039018176851  s
Previsão 9 qubits: 3.496164020342318  s
Previsão 9 qubits: 3.421313971046388  s
Previsão 9 qubits: 3.3464454342337215  s
Previsão 9 qubits: 3.271578598767519  s
Previsão 9 qubits: 3.1967751859227045  s
Previsão 9 qubits: 3.122013153031815  s
Previsão 9 qubits: 3.0473146585884243  s
Previsão 9 qubits: 2.972604201390193  s
Previsão 9 qubits: 2.8979419182086814  s
Previsão 9 qubits: 2.823315582202591  s
Previsão 9 qubits: 2.7487097067524724  s
Previsão 9 qubits: 2.674046418883584  s
Previsão 9 qubits: 2.5994552936194077  s
Previsão 9 qubits: 2.52486575097966  s
Previsão 9 qubits: 2.4505901658133173  s
Previsão 9 qubits: 2.3765315440163683  s
Previsão 9 qubits: 2.302028923672814  s
Previsão 9 qubits: 2.2274972332848444  s
Previsão 9 qubits: 2.153023631810262  s
Previsão 9 qubits: 2.0784991103060104  s
Previsão 9 qubits: 2.0040524922884426  s
Previsão 9 qubits: 1.9295820511170547  s
Previsão 9 qubits: 1.8551532138477673  s
Previsão 9 qubits: 1.7807136618572732  s
Previsão 9 qubits: 1.7063713736482475  s
Previsão 9 qubits: 1.6319619648748165  s
Previsão 9 qubits: 1.5576254475501277  s
Previsão 9 qubits: 1.4832562378474645  s
Previsão 9 qubits: 1.4089515404344877  s
Previsão 9 qubits: 1.3346241991570655  s
Previsão 9 qubits: 1.2603421657750968  s
Previsão 9 qubits: 1.1860591727243344  s
Previsão 9 qubits: 1.111806028767636  s
Previsão 9 qubits: 1.0375555611990548  s
Previsão 9 qubits: 0.9633494196037797  s
Previsão 9 qubits: 0.8893020749092102  s
Previsão 9 qubits: 0.815119413356055  s
Previsão 9 qubits: 0.7409256080101276  s
Previsão 9 qubits: 0.666772849780997  s
Previsão 9 qubits: 0.5926132724709707  s
Previsão 9 qubits: 0.5184886471810194  s
Previsão 9 qubits: 0.44436910201092156  s
Previsão 9 qubits: 0.3702685105598579  s
Previsão 9 qubits: 0.29618038357915105  s
Previsão 9 qubits: 0.2221137441769995  s
Previsão 9 qubits: 0.14806121787768883  s
Previsão 9 qubits: 0.07403183382091713  s
Previsão 9 qubits: 0.0  s
Previsão 12 qubits: 3410.578460931778  s
Previsão 12 qubits: 16583.183930397034  s
Previsão 12 qubits: 20941.798840284348  s
Previsão 12 qubits: 23180.97528409958  s
Previsão 12 qubits: 24487.436815977097  s
Previsão 12 qubits: 25331.92112016678  s
Previsão 12 qubits: 25899.948745761598  s
Previsão 12 qubits: 26303.194521307945  s
Previsão 12 qubits: 26595.053093910217  s
Previsão 12 qubits: 26811.96869444847  s
Previsão 12 qubits: 26964.975480404766  s
Previsão 12 qubits: 27076.02664375305  s
Previsão 12 qubits: 27158.635325138384  s
Previsão 12 qubits: 27214.021086863107  s
Previsão 12 qubits: 27250.473237991333  s
Previsão 12 qubits: 27261.2014798522  s
Previsão 12 qubits: 27263.24270066093  s
Previsão 12 qubits: 27254.884669939678  s
Previsão 12 qubits: 27235.34426856041  s
Previsão 12 qubits: 27209.9408826828  s
Previsão 12 qubits: 27176.756967851095  s
Previsão 12 qubits: 27133.76181908087  s
Previsão 12 qubits: 27088.467460756718  s
Previsão 12 qubits: 27036.478474020958  s
Previsão 12 qubits: 26981.13285255432  s
Previsão 12 qubits: 26923.168708379453  s
Previsão 12 qubits: 26860.912771119012  s
Previsão 12 qubits: 26795.31983075823  s
Previsão 12 qubits: 26729.53553954486  s
Previsão 12 qubits: 26660.657869577408  s
Previsão 12 qubits: 26589.156782296395  s
Previsão 12 qubits: 26515.675915956497  s
Previsão 12 qubits: 26442.781138376755  s
Previsão 12 qubits: 26364.476946367937  s
Previsão 12 qubits: 26285.542068924224  s
Previsão 12 qubits: 26205.40508111318  s
Previsão 12 qubits: 26124.475615224324  s
Previsão 12 qubits: 26044.224235635054  s
Previsão 12 qubits: 25961.524743538637  s
Previsão 12 qubits: 25878.04910862446  s
Previsão 12 qubits: 25793.5229151656  s
Previsão 12 qubits: 25708.878896611077  s
Previsão 12 qubits: 25622.784242247428  s
Previsão 12 qubits: 25534.469376997513  s
Previsão 12 qubits: 25445.95977671941  s
Previsão 12 qubits: 25357.263586106506  s
Previsão 12 qubits: 25267.39832455554  s
Previsão 12 qubits: 25177.826736330986  s
Previsão 12 qubits: 25087.885533906974  s
Previsão 12 qubits: 24996.68216586113  s
Previsão 12 qubits: 24905.703854630974  s
Previsão 12 qubits: 24813.725326611446  s
Previsão 12 qubits: 24722.166287147775  s
Previsão 12 qubits: 24629.82752341694  s
Previsão 12 qubits: 24536.941127993843  s
Previsão 12 qubits: 24444.332605940956  s
Previsão 12 qubits: 24351.29036728959  s
Previsão 12 qubits: 24258.407971645225  s
Previsão 12 qubits: 24164.584958723037  s
Previsão 12 qubits: 24070.859064102173  s
Previsão 12 qubits: 23976.765261360855  s
Previsão 12 qubits: 23882.035499688118  s
Previsão 12 qubits: 23787.40264840353  s
Previsão 12 qubits: 23692.27038536966  s
Previsão 12 qubits: 23597.10748920074  s
Previsão 12 qubits: 23502.034005923706  s
Previsão 12 qubits: 23405.724961786127  s
Previsão 12 qubits: 23310.098849240472  s
Previsão 12 qubits: 23214.053979645603  s
Previsão 12 qubits: 23117.75521172796  s
Previsão 12 qubits: 23020.74995483479  s
Previsão 12 qubits: 22924.37005674839  s
Previsão 12 qubits: 22828.17018607871  s
Previsão 12 qubits: 22731.03930430799  s
Previsão 12 qubits: 22633.895030021667  s
Previsão 12 qubits: 22536.675031059665  s
Previsão 12 qubits: 22439.587791588398  s
Previsão 12 qubits: 22342.523092673375  s
Previsão 12 qubits: 22245.099449522888  s
Previsão 12 qubits: 22147.45589596033  s
Previsão 12 qubits: 22049.76081584118  s
Previsão 12 qubits: 21951.652871748298  s
Previsão 12 qubits: 21853.298354056944  s
Previsão 12 qubits: 21755.48166867665  s
Previsão 12 qubits: 21657.74085837252  s
Previsão 12 qubits: 21559.429438003273  s
Previsão 12 qubits: 21460.960891115254  s
Previsão 12 qubits: 21362.886596332897  s
Previsão 12 qubits: 21264.724126657744  s
Previsão 12 qubits: 21166.200801610947  s
Previsão 12 qubits: 21067.45277116849  s
Previsão 12 qubits: 20969.006877525993  s
Previsão 12 qubits: 20870.255874164643  s
Previsão 12 qubits: 20771.45926024559  s
Previsão 12 qubits: 20672.782615485943  s
Previsão 12 qubits: 20573.647707492113  s
Previsão 12 qubits: 20474.72050886056  s
Previsão 12 qubits: 20375.845050432243  s
Previsão 12 qubits: 20276.65373662024  s
Previsão 12 qubits: 20177.80500459671  s
Previsão 12 qubits: 20078.750946545366  s
Previsão 12 qubits: 19979.455271075753  s
Previsão 12 qubits: 19879.61546810854  s
Previsão 12 qubits: 19780.17017732217  s
Previsão 12 qubits: 19681.13019044059  s
Previsão 12 qubits: 19581.984883213943  s
Previsão 12 qubits: 19482.391144926303  s
Previsão 12 qubits: 19382.76412624783  s
Previsão 12 qubits: 19283.41200828115  s
Previsão 12 qubits: 19184.23677223379  s
Previsão 12 qubits: 19084.56174033397  s
Previsão 12 qubits: 18984.834885963373  s
Previsão 12 qubits: 18885.68782207396  s
Previsão 12 qubits: 18786.194547214007  s
Previsão 12 qubits: 18686.718043741974  s
Previsão 12 qubits: 18596.2886083866  s
Previsão 12 qubits: 18507.338566101513  s
Previsão 12 qubits: 18725.357613042248  s
Previsão 12 qubits: 18898.049836745784  s
Previsão 12 qubits: 19073.21205854416  s
Previsão 12 qubits: 19074.769450983724  s
Previsão 12 qubits: 18962.03885508756  s
Previsão 12 qubits: 18849.426925513802  s
Previsão 12 qubits: 18737.225668753348  s
Previsão 12 qubits: 18625.629368162154  s
Previsão 12 qubits: 18513.38946361769  s
Previsão 12 qubits: 18401.430700621266  s
Previsão 12 qubits: 18289.70034570992  s
Previsão 12 qubits: 18178.35212599954  s
Previsão 12 qubits: 18066.686921981665  s
Previsão 12 qubits: 17955.711740976072  s
Previsão 12 qubits: 17844.423313921146  s
Previsão 12 qubits: 17733.508695704597  s
Previsão 12 qubits: 17622.789695088544  s
Previsão 12 qubits: 17512.0846783585  s
Previsão 12 qubits: 17401.62706098837  s
Previsão 12 qubits: 17293.00016829567  s
Previsão 12 qubits: 17195.78070685138  s
Previsão 12 qubits: 17214.357154744994  s
Previsão 12 qubits: 17140.4376915523  s
Previsão 12 qubits: 17033.256539918006  s
Previsão 12 qubits: 17056.02808887858  s
Previsão 12 qubits: 17072.70651550393  s
Previsão 12 qubits: 17079.827162086964  s
Previsão 12 qubits: 16964.68781283806  s
Previsão 12 qubits: 16847.38805986104  s
Previsão 12 qubits: 16730.921025913587  s
Previsão 12 qubits: 16614.1652466542  s
Previsão 12 qubits: 16497.909501213355  s
Previsão 12 qubits: 16381.932245016098  s
Previsão 12 qubits: 16266.004522284135  s
Previsão 12 qubits: 16150.40907739338  s
Previsão 12 qubits: 16034.845547138475  s
Previsão 12 qubits: 15919.483804535555  s
Previsão 12 qubits: 15804.52756648679  s
Previsão 12 qubits: 15689.452588594877  s
Previsão 12 qubits: 15574.5488861412  s
Previsão 12 qubits: 15459.736058805562  s
Previsão 12 qubits: 15345.254096364075  s
Previsão 12 qubits: 15230.888730198145  s
Previsão 12 qubits: 15116.857888309112  s
Previsão 12 qubits: 15002.704355672553  s
Previsão 12 qubits: 14888.91898692166  s
Previsão 12 qubits: 14774.997676209705  s
Previsão 12 qubits: 14661.585132187063  s
Previsão 12 qubits: 14548.111881916782  s
Previsão 12 qubits: 14434.814980258485  s
Previsão 12 qubits: 14321.771193691662  s
Previsão 12 qubits: 14208.764666605279  s
Previsão 12 qubits: 14095.794129385667  s
Previsão 12 qubits: 13982.997256638711  s
Previsão 12 qubits: 13870.387521610704  s
Previsão 12 qubits: 13757.705315093774  s
Previsão 12 qubits: 13645.096092643409  s
Previsão 12 qubits: 13532.73127249309  s
Previsão 12 qubits: 13420.42698407715  s
Previsão 12 qubits: 13308.295551494017  s
Previsão 12 qubits: 13196.200715646315  s
Previsão 12 qubits: 13084.34907634165  s
Previsão 12 qubits: 12972.47271235784  s
Previsão 12 qubits: 12860.70504215936  s
Previsão 12 qubits: 12749.018183642691  s
Previsão 12 qubits: 12637.47144111649  s
Previsão 12 qubits: 12526.065428925596  s
Previsão 12 qubits: 12414.655683788093  s
Previsão 12 qubits: 12303.32809396713  s
Previsão 12 qubits: 12192.232496822582  s
Previsão 12 qubits: 12081.037531304866  s
Previsão 12 qubits: 11969.938527061826  s
Previsão 12 qubits: 11859.001071691513  s
Previsão 12 qubits: 11748.069038251308  s
Previsão 12 qubits: 11637.293653741479  s
Previsão 12 qubits: 11526.693613241374  s
Previsão 12 qubits: 11416.10566160605  s
Previsão 12 qubits: 11305.669530061576  s
Previsão 12 qubits: 11195.253865679915  s
Previsão 12 qubits: 11084.860905177702  s
Previsão 12 qubits: 10974.5335224325  s
Previsão 12 qubits: 10864.371493730114  s
Previsão 12 qubits: 10754.253159165382  s
Previsão 12 qubits: 10644.266283647337  s
Previsão 12 qubits: 10534.380190542428  s
Previsão 12 qubits: 10424.439372493716  s
Previsão 12 qubits: 10314.667224435245  s
Previsão 12 qubits: 10204.975150439797  s
Previsão 12 qubits: 10095.332350036473  s
Previsão 12 qubits: 9985.643105237381  s
Previsão 12 qubits: 9876.094352204065  s
Previsão 12 qubits: 9766.63873426994  s
Previsão 12 qubits: 9657.220295497349  s
Previsão 12 qubits: 9547.890174044252  s
Previsão 12 qubits: 9438.562687585938  s
Previsão 12 qubits: 9329.437312381368  s
Previsão 12 qubits: 9220.288231268107  s
Previsão 12 qubits: 9111.163699870885  s
Previsão 12 qubits: 9002.101041197777  s
Previsão 12 qubits: 8893.176535433888  s
Previsão 12 qubits: 8784.257825958619  s
Previsão 12 qubits: 8675.388474304382  s
Previsão 12 qubits: 8566.58206393502  s
Previsão 12 qubits: 8457.75513231161  s
Previsão 12 qubits: 8349.11860034917  s
Previsão 12 qubits: 8240.46630711192  s
Previsão 12 qubits: 8131.925478713853  s
Previsão 12 qubits: 8023.4342477321625  s
Previsão 12 qubits: 7914.961164565213  s
Previsão 12 qubits: 7806.520168958781  s
Previsão 12 qubits: 7698.204144151588  s
Previsão 12 qubits: 7589.848611406885  s
Previsão 12 qubits: 7481.528442185858  s
Previsão 12 qubits: 7373.318711516145  s
Previsão 12 qubits: 7265.097018657059  s
Previsão 12 qubits: 7157.026387823498  s
Previsão 12 qubits: 7048.938962001067  s
Previsão 12 qubits: 6940.919906748102  s
Previsão 12 qubits: 6832.917383872857  s
Previsão 12 qubits: 6724.974027247368  s
Previsão 12 qubits: 6617.085666754667  s
Previsão 12 qubits: 6509.271115961434  s
Previsão 12 qubits: 6401.501739263535  s
Previsão 12 qubits: 6293.763093800961  s
Previsão 12 qubits: 6186.051955081214  s
Previsão 12 qubits: 6078.386586100967  s
Previsão 12 qubits: 5970.77775345474  s
Previsão 12 qubits: 5863.242098764497  s
Previsão 12 qubits: 5755.70210447544  s
Previsão 12 qubits: 5648.244240829336  s
Previsão 12 qubits: 5540.769089652646  s
Previsão 12 qubits: 5433.36078524015  s
Previsão 12 qubits: 5326.0146810054775  s
Previsão 12 qubits: 5218.688122580251  s
Previsão 12 qubits: 5111.395831335159  s
Previsão 12 qubits: 5004.155718366148  s
Previsão 12 qubits: 4896.952253670204  s
Previsão 12 qubits: 4789.770862298853  s
Previsão 12 qubits: 4682.657740779221  s
Previsão 12 qubits: 4575.569198048069  s
Previsão 12 qubits: 4468.516801168752  s
Previsão 12 qubits: 4361.506206334788  s
Previsão 12 qubits: 4254.513763684493  s
Previsão 12 qubits: 4147.568160942231  s
Previsão 12 qubits: 4040.6620319253616  s
Previsão 12 qubits: 3933.7765881752334  s
Previsão 12 qubits: 3826.9554444876585  s
Previsão 12 qubits: 3720.1410482874458  s
Previsão 12 qubits: 3613.359717098394  s
Previsão 12 qubits: 3506.607943858993  s
Previsão 12 qubits: 3399.860201166637  s
Previsão 12 qubits: 3293.1641567364945  s
Previsão 12 qubits: 3186.5109679963853  s
Previsão 12 qubits: 3079.891156852905  s
Previsão 12 qubits: 2973.315281131688  s
Previsão 12 qubits: 2866.748367013512  s
Previsão 12 qubits: 2760.2300175524106  s
Previsão 12 qubits: 2653.7261644710193  s
Previsão 12 qubits: 2547.2730918137922  s
Previsão 12 qubits: 2440.819960634631  s
Previsão 12 qubits: 2334.418238849091  s
Previsão 12 qubits: 2228.0236310958862  s
Previsão 12 qubits: 2121.6614674329758  s
Previsão 12 qubits: 2015.3327906819002  s
Previsão 12 qubits: 1909.0344740076268  s
Previsão 12 qubits: 1802.7541969504878  s
Previsão 12 qubits: 1696.508411058238  s
Previsão 12 qubits: 1590.290669177708  s
Previsão 12 qubits: 1484.1066609812783  s
Previsão 12 qubits: 1377.9355025008995  s
Previsão 12 qubits: 1271.7934608260791  s
Previsão 12 qubits: 1165.669616434401  s
Previsão 12 qubits: 1059.5786312612995  s
Previsão 12 qubits: 953.50929488595  s
Previsão 12 qubits: 847.4703504288033  s
Previsão 12 qubits: 741.4560322533696  s
Previsão 12 qubits: 635.4616990770612  s
Previsão 12 qubits: 529.4937691486488  s
Previsão 12 qubits: 423.54776933708706  s
Previsão 12 qubits: 317.62533313336996  s
Previsão 12 qubits: 211.72741334710346  s
Previsão 12 qubits: 105.85203053161851  s
Previsão 12 qubits: 0.0  s
